id,naam,locatie,provincie,gemeente,deelgemeente,is_vastgesteld,is_beschermd,omvang,erfgoedwaarde,bewaringstoestand,stijl,typologie,context,materiaal,plantensoort,datering,personen,gebeurtenissen,themas,disciplines,dataverantwoordelijke,stamomtrek
131596,Twee opgaande lindes als schermbeplanting,Haaghoek 2 (Horebeke),Oost-Vlaanderen,Horebeke,Sint-Kornelis-Horebeke,False,False,Element,aanwezig,bewaard,,"opgaande bomen, schermbeplantingen",erven,,Tilia europaea (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,319
131696,Twee knotessen,Mostert (Voeren),Limburg,Voeren,Teuven,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen","perceelsgrenzen, weilanden",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,319
304182,Zichtas met opgaande beuken Kasteeldomein ten Bosch,Kramershoek (Evergem),Oost-Vlaanderen,Evergem,Evergem,False,True,Element,aanwezig,bewaard,,"dreven, opgaande bomen",kasteeldomeinen,,Fagus sylvatica,,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,319
131062,Opgaande essenrij als erfbeplanting,Beeldekensstraat (Herne),Vlaams-Brabant,Herne,Herfelingen,False,False,Element,aanwezig,bewaard,,opgaande bomen,"erven, perceelsgrenzen",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,318
132301,Opgaande es,Vitschen (Voeren),Limburg,Voeren,'s Gravenvoeren,True,False,Element,aanwezig,bewaard,,"individuele bomen, opgaande bomen","beken, kasteeldomeinen",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,318
304487,Knoteik op perceelsgrens,"Kloosterhofstraat, Sinnich (Voeren)",Limburg,Voeren,Teuven,True,False,Element,aanwezig,bewaard,,knotbomen,"graslanden, perceelsgrenzen",,Quercus robur,,,Inventarisatie Voer- en Gulpvallei,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,318
132509,Dikke Den als hoekboom,Oude Molenweg (As),Limburg,As,Niel-bij-As,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",,,Pinus sylvestris,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,317
301788,Opgaande eik als schermbeplanting,Pevenage 5 (Brakel),Oost-Vlaanderen,Brakel,Everbeek,False,False,Element,aanwezig,bewaard,,"opgaande bomen, schermbeplantingen",erven,,Quercus robur,,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,317
307826,Solitaire tamme kastanje,Stroomkesstraat (Deinze),Oost-Vlaanderen,Deinze,Wontergem,False,False,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen",,,Castanea sativa,,,Ad hoc-inventarisatie landschappelijk erfgoed 2020,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,317
131315,Opgaande es als erfbeplanting,Rooststraat 1 (Herne),Vlaams-Brabant,Herne,Sint-Pieters-Kapelle,False,True,Element,aanwezig,bewaard,,opgaande bomen,erven,,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,316
304184,Bosdreven met tamme kastanje en zomereik Kasteeldomein ten Bosch,Kramershoek (Evergem),Oost-Vlaanderen,Evergem,Evergem,False,True,Element,aanwezig,bewaard,,"dreven, opgaande bomen",kasteeldomeinen,,"Castanea sativa, Quercus robur",,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,316
130660,Knotpopulierenrij als erfafscheiding,Kemmelstraat 121 (Heuvelland),West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen","erven, perceelsgrenzen",,Populus canadensis (x),,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
130822,Opgaande eik als hoekboom,Geraardsbergsesteenweg (Herne),Vlaams-Brabant,Herne,Sint-Pieters-Kapelle,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen, solitaire bomen",,,Quercus robur,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
131080,Gewone plataan bij paviljoen De Notelaer,Notelaerdreef 8 (Bornem),Antwerpen,Bornem,Hingene,False,True,Element,aanwezig,bewaard,,opgaande bomen,tuinen en parken,,Platanus hispanica (x),,,Inventarisatie houtige beplantingen Bornem,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
131152,Opgaande linde met boomkapel bij kruispunt,"Hekkestraat, Steenhuizestraat (Herzele)",Oost-Vlaanderen,Herzele,"Sint-Lievens-Esse, Steenhuize-Wijnhuize",False,False,Element,aanwezig,bewaard,,"kapelbomen, kruispuntbomen, opgaande bomen",wegen,,Tilia europaea (x),,,"Ad hoc-inventarisatie landschappelijk erfgoed 2015, Inventarisatie houtige beplantingen 2005-2013",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
131242,Hakhout van es,"Haagstraat, Kwatemstraat 2 (Herne)",Vlaams-Brabant,Herne,Herne,False,True,Element,aanwezig,bewaard,,"hakhoutstoven, houtkanten","boomgaarden, erven, perceelsgrenzen",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
131478,Fladderiep in Oud-Moregembos - Spitaalsbossen,Wortegem (Wortegem-Petegem),Oost-Vlaanderen,Wortegem-Petegem,Wortegem,False,True,Element,aanwezig,bewaard,,knotbomen,"hooghoutpercelen, loofbossen",,Ulmus laevis,,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
132159,Opgaande eikenrij bij Commanderie van de Duitse Orde,Sint-Pieterstraat (Voeren),Limburg,Voeren,Sint-Pieters-Voeren,True,True,Element,aanwezig,bewaard,,"bomenrijen, opgaande bomen",perceelsgrenzen,,Quercus robur,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
132765,Opgaande schietwilg in knotbomenrij bij Hof te Wassenhove,Hof te Wassenhove (Zottegem),Oost-Vlaanderen,Zottegem,Grotenberge,False,True,Element,aanwezig,bewaard,,opgaande bomen,"bomenrijen, erven, watermolens",,Salix alba,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
133048,Hangende zilverlinde in het Muinkpark,Muinkpark (Gent),Oost-Vlaanderen,Gent,Gent,False,False,Element,aanwezig,bewaard,,opgaande bomen,publieke parken,,Tilia tomentosa 'Pendula',tweede helft 19de eeuw,,Ad hoc-inventarisatie landschappelijk erfgoed 2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
133128,Opgaande wintereiken in Prinsenbos,Guldendal (Grimbergen),Vlaams-Brabant,Grimbergen,Grimbergen,False,True,Element,aanwezig,bewaard,,opgaande bomen,"parken, tuinen en parken",,Quercus petraea,,,Inventarisatie Maalbeekvallei en gevarieerde cultuurlandschap ten oosten Grimbergen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
300050,Opgaande wintereik in stadstuin,Beauduinstraat 41 (Tienen),Vlaams-Brabant,Tienen,Tienen,False,False,Element,aanwezig,bewaard,,opgaande bomen,tuinen,,Quercus petraea,interbellum,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
305812,Opgaande Amerikaanse eik als vredesboom,Markt (Moerbeke),Oost-Vlaanderen,Moerbeke,Moerbeke,False,False,Element,aanwezig,bewaard,,"opgaande bomen, vredesbomen",openbare pleinen,,Quercus rubra,interbellum,,Inventarisatie herdenkingsbomen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
307518,Toegangsdreef Abdij Westmalle,Westmalle (Malle),Antwerpen,Malle,Westmalle,False,False,Element,aanwezig,bewaard,,"abdijdomeinen, dreven, ontsluitingswegen, opgaande bomen, tegelwegen",,,Quercus robur,,,Ad hoc-beschermingsaanvragen 2019,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,315
130334,Knotlinde in houtkant op talud,Heuvelgem 23 (Zwalm),Oost-Vlaanderen,Zwalm,Sint-Blasius-Boekel,False,False,Element,aanwezig,bewaard,,"houtkanten, knotbomen, vastleggingshagen",erven,,Tilia europaea (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
130391,Opgaande grauwe abeel,"Achtermaal, Maleveld (Aalst)",Oost-Vlaanderen,Aalst,Nieuwerkerken,False,False,Element,aanwezig,bewaard,,opgaande bomen,perceelsgrenzen,,Populus canescens (x),,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
131381,Leilinden bij parochiekerk Sint-Petrus en Paulus,"Hansbekedorp, Kerkakkerstraat (Deinze)",Oost-Vlaanderen,Deinze,Hansbeke,False,True,Element,aanwezig,bewaard,,"bomenrijen, leibomen",kerkhoven,,"Tilia cordata, Tilia europaea (x), Tilia platyphyllos","eerste kwart 19de eeuw, vierde kwart 18de eeuw",,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
132621,Opgaande acacia als hoekboom,Nonnenbos (Bornem),Antwerpen,Bornem,Bornem,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",bossen,,Robinia pseudoacacia,,,"Ad hoc-inventarisatie landschappelijk erfgoed 2015, Inventarisatie houtige beplantingen Bornem",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
300393,Opgaande es als hoekboom bij kerkhof,St.-Mauritsplein 11 (Herzele),Oost-Vlaanderen,Herzele,Ressegem,False,True,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",kerkhoven,,Fraxinus excelsior,,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
300599,Opgaande eik als hoekboom,Kleibergstraat (Brakel),Oost-Vlaanderen,Brakel,Nederbrakel,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",,,Quercus robur,,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
301922,Rode bastaardpaardenkastanje Egmontpark,Zottegem (Zottegem),Oost-Vlaanderen,Zottegem,Zottegem,False,True,Element,aanwezig,bewaard,,opgaande bomen,"parken, tuinen en parken",,Aesculus carnea (x),,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
304855,Vier geknotte haagbeuken,Komberg (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,"knotbomen, leibomen, vastleggingshagen","natuurlijke taluds, perceelsgrenzen",,Carpinus betulus,,,Inventarisatie Voer- en Gulpvallei,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,314
130570,Moerbei,Edgar Tinelstraat 4 (Sint-Niklaas),Oost-Vlaanderen,Sint-Niklaas,Sinaai,False,True,Element,aanwezig,bewaard,,"fruitbomen, opgaande bomen, veteraanbomen",erven,,Morus nigra,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,313
132183,Opgaande zomereik als hoekboom,Commanderieshof (Voeren),Limburg,Voeren,Sint-Pieters-Voeren,True,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",graslanden,,Quercus robur,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,313
132441,Zwarte knotpopulier Houtkerkestraat,Houtkerkestraat (Poperinge),West-Vlaanderen,Poperinge,Watou,False,False,Element,aanwezig,bewaard,,knotbomen,"perceelsgrenzen, weilanden",,Populus nigra,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,313
300299,Opgaande plataan als vredesboom,Wannegemdorp (Kruisem),Oost-Vlaanderen,Kruisem,Wannegem-Lede,False,True,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen, vredesbomen",dorpen,,Platanus,interbellum,,Inventarisatie herdenkingsbomen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,313
305882,Acacia als vredesboom,Sint-Jansstraat (Waregem),West-Vlaanderen,Waregem,Beveren,False,False,Element,aanwezig,bewaard,,"opgaande bomen, vredesbomen",kerkhoven,,Robinia pseudoacacia,interbellum,,Inventarisatie herdenkingsbomen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,313
130261,Knotwilgenrij,Koedrevestraat (Zwalm),Oost-Vlaanderen,Zwalm,Roborst,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen","perceelsgrenzen, weilanden",,Salix alba,,,Inventarisatie houtige beplantingen Zwalm,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
130798,Dreef met gekandelaarde linden Kasteeldomein Ooidonk,Ooidonkdreef (Deinze),Oost-Vlaanderen,Deinze,Bachte-Maria-Leerne,False,True,Element,aanwezig,bewaard,,"dreven, gekandelaarde bomen, veteraanbomen",kasteeldomeinen,,"Tilia europaea (x), Tilia platyphyllos",,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
131153,Gekandelaarde kapellinde Pardassenhoek,Pardassenhoek (Herzele),Oost-Vlaanderen,Herzele,Sint-Lievens-Esse,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, kapelbomen, kruispuntbomen",,,Tilia cordata,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
131280,Opgaande zomereik,Beverstraat (Herne),Vlaams-Brabant,Herne,Sint-Pieters-Kapelle,False,False,Element,aanwezig,bewaard,,"opgaande bomen, solitaire bomen","perceelsgrenzen, weilanden",,Quercus robur,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
131755,Opgaande linde als hoekboom,Driesschen (Voeren),Limburg,Voeren,Remersdaal,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",,,Tilia platyphyllos,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
132312,Bomengroep met opgaande zomereiken,Altenbroek (Voeren),Limburg,Voeren,'s Gravenvoeren,True,False,Element,aanwezig,bewaard,,"bomengroepen, kruispuntbomen, opgaande bomen","kasteeldomeinen, natuurlijke taluds, weilanden",,Quercus robur,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
133392,Dreef van tamme kastanje,Schutterijstraat 20 (As),Limburg,As,Niel-bij-As,False,False,Element,aanwezig,bewaard,,"dreven, opgaande bomen",erven,,Castanea sativa,eerste helft 20ste eeuw,,Ad hoc-inventarisatie landschappelijk erfgoed 2014,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
300535,Bomengroep van twee gekandelaarde linden en een op een stam gezette hulst,Koning Albertstraat 160 (Roosdaal),Vlaams-Brabant,Roosdaal,Onze-Lieve-Vrouw-Lombeek,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, op (enen) stam gezette struiken",pastorietuinen,,"Ilex aquifolium, Tilia",,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
308561,Knotbomenrij,Pullem (Brakel),Oost-Vlaanderen,Brakel,Opbrakel,False,True,Element,aanwezig,bewaard,,"bomenrijen, knotbomen",,,"Carpinus betulus, Quercus robur",,,Inventarisatie Vlaamse Ardennen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,312
131237,Twee opgaande wilgen,Hoogbaan (Herne),Vlaams-Brabant,Herne,Herne,False,False,Element,aanwezig,bewaard,,opgaande bomen,perceelsgrenzen,,Salix alba,,,Inventarisatie houtige beplantingen Herne,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,311
131426,Opgaande linde als vredesboom ,Koningin Astridplein (Kruibeke),Oost-Vlaanderen,Kruibeke,Bazel,False,True,Element,aanwezig,bewaard,,"opgaande bomen, veteraanbomen, vredesbomen",openbare pleinen,,Tilia tomentosa 'Pendula',interbellum,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,311
307996,Solitaire zomerlinde bij Hof te Bree-eik,Bree-eik 16 (Lennik),Vlaams-Brabant,Lennik,Sint-Kwintens-Lennik,True,False,Element,aanwezig,bewaard,,"opgaande bomen, schermbeplantingen, solitaire bomen",erven,,Tilia platyphyllos,,,Ad hoc-beschermingen 2020,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,311
130018,Gewone beuk in tuin De Hagewinde,Torenstraat 15 (Lokeren),Oost-Vlaanderen,Lokeren,Lokeren,False,False,Element,aanwezig,bewaard,,opgaande bomen,tuinen en parken,,Fagus sylvatica,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
130070,Beeldbepalende opgaande eik als hoekboom,Paulatemstraat 6 (Zwalm),Oost-Vlaanderen,Zwalm,Sint-Maria-Latem,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen","erven, valleiranden",,Quercus robur,,,Inventarisatie houtige beplantingen Zwalm,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
130651,Opgaande solitaire eik,"Heirweg, Papestraat (Heuvelland)",West-Vlaanderen,Heuvelland,Nieuwkerke,False,False,Element,aanwezig,bewaard,,opgaande bomen,"perceelsgrenzen, weilanden",,Quercus robur,,,Inventarisatie houtige beplantingen Heuvelland,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
130918,Knoteik als hoekboom Kleienberg,Ninoofsesteenweg (Galmaarden),Vlaams-Brabant,Galmaarden,Tollembeek,False,False,Element,aanwezig,bewaard,,"hoekbomen, knotbomen","agrarische landschappen, bronnen",,Quercus robur,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Gemeente Galmaarden,310
131676,Opgaande es in meidoornhaag,Nuroperveld (Voeren),Limburg,Voeren,Teuven,False,False,Element,aanwezig,bewaard,,opgaande bomen,"perceelsgrenzen, veekeringshagen",,Fraxinus excelsior,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
131789,Opgaande bomen bij wegkruis,De Plank (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,"kruisbomen, kruispuntbomen, opgaande bomen",wegkruisen,,"Quercus robur, Tilia platyphyllos",,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
131830,Houtkant op talud langs verlaten holle weg,Ulvend (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,True,Element,aanwezig,bewaard,,houtkanten,"holle wegen, natuurlijke taluds",,"Carpinus betulus, Corylus avellana, Crataegus, Fraxinus excelsior, Ilex aquifolium, Prunus avium, Quercus robur",,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
131887,Opgaande es als hoekboom,Mariahof (Voeren),Limburg,Voeren,Sint-Martens-Voeren,True,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",,,Fraxinus excelsior,,,Inventarisatie houtige beplantingen Voeren,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
132028,Opgaande eik als vredesboom,St.Jans-Plein (Lierde),Oost-Vlaanderen,Lierde,Hemelveerdegem,False,True,Element,aanwezig,bewaard,,"opgaande bomen, vredesbomen",openbare pleinen,,Quercus robur,interbellum,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
133043,Gekandelaarde linde als kapelboom,"Kolpaart, Lange Aststraat (Kruisem)",Oost-Vlaanderen,Kruisem,Huise,False,False,Element,aanwezig,bewaard,,"gekandelaarde bomen, hoekbomen, kapelbomen, kruispuntbomen",,,Tilia europaea (x),,,Ad hoc-inventarisatie landschappelijk erfgoed 2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
133104,Jan Leenknegtboom,Tenhole (Maarkedal),Oost-Vlaanderen,Maarkedal,Nukerke,False,False,Element,aanwezig,bewaard,,"kruispuntbomen, markeringsbomen, opgaande bomen, solitaire bomen",wegen,,Tilia platyphyllos,,,Ad hoc-inventarisatie landschappelijk erfgoed 2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
133123,Knotbomenrij van els en wilg,Benedestraat (Grimbergen),Vlaams-Brabant,Grimbergen,Humbeek,False,False,Element,aanwezig,bewaard,,"bomenrijen, knotbomen","graslanden, perceelsgrenzen",,"Alnus glutinosa, Salix rubens (x)",,,Inventarisatie Maalbeekvallei en gevarieerde cultuurlandschap ten oosten Grimbergen,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
133183,Winterlinde Kasteel De Schepper,Schoolstraat 5 (Lievegem),Oost-Vlaanderen,Lievegem,Waarschoot,False,True,Element,aanwezig,bewaard,,opgaande bomen,"private parken, tuinen en parken",,Tilia cordata,,,Ad hoc-inventarisatie landschappelijk erfgoed 2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
133411,Geknotte tamme kastanjes en relict van kaphaag met fladderiepen,"Koningsweg, Steenpaal (Brakel)",Oost-Vlaanderen,Brakel,Opbrakel,False,True,Element,aanwezig,bewaard,,"houtkanten, kaphagen, knotbomen","perceelsgrenzen, valleiranden",,"Castanea sativa, Ulmus laevis",,,Inventarisatie Hayesbos en omgeving,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
301568,Geënte bruine beuk als markeringsboom,Rietstraat (Westerlo),Antwerpen,Westerlo,Westerlo,False,True,Element,aanwezig,bewaard,,"markeringsbomen, opgaande bomen",wegen,,Fagus sylvatica 'Atropunicea',,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
302962,Kruisdreef met opgaande bomen,Kruishoutem (Kruisem),Oost-Vlaanderen,Kruisem,Kruishoutem,True,True,Element,aanwezig,bewaard,,"dreven, opgaande bomen",kasteeldomeinen,,Quercus robur,,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
303017,Hoekboom van haagbeuk in pastorietuin,Oombergenstraat 37 (Zottegem),Oost-Vlaanderen,Zottegem,Oombergen,False,True,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",pastorietuinen,,Carpinus betulus,,,Ad hoc-inventarisatie landschappelijk erfgoed 2016,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,310
131076,Kerkdreef van geknotte zomereiken,Kerkdreef (Anzegem),West-Vlaanderen,Anzegem,Vichte,False,True,Element,aanwezig,bewaard,,"autochtone vegetaties, dreven, knotbomen",kerkhoven,,Quercus robur,,,"Inventarisatie houtige beplantingen 2005-2013, Project beschermingsdatabank 2013-2016",Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,309
131543,Zomerlinde vóór Sint-Annakapel,Pastoor De Heuckstraat (Mechelen),Antwerpen,Mechelen,Leest,False,True,Element,aanwezig,bewaard,,"devotiebomen, kapelbomen, opgaande bomen",,,Tilia platyphyllos,,,Inventarisatie houtige beplantingen 2005-2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
132709,Opgaande populier als hoekboom,Bruggenhoek (Zwalm),Oost-Vlaanderen,Zwalm,Roborst,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",weilanden,,Populus canadensis (x),,,Inventarisatie houtige beplantingen Zwalm,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
133162,Solitaire knoteik als hoekboom,Kukkelbosstraat (Diepenbeek),Limburg,Diepenbeek,Diepenbeek,False,False,Element,aanwezig,bewaard,,"hoekbomen, knotbomen, solitaire bomen",,,Quercus robur,,,Ad hoc-inventarisatie landschappelijk erfgoed 2013,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
133323,Moseik in het kasteelpark Mariagaarde,Kasteelstraat 10 (Borgloon),Limburg,Borgloon,Hoepertingen,False,False,Element,aanwezig,bewaard,,opgaande bomen,private parken,,Quercus palustris,,,Ad hoc-inventarisatie landschappelijk erfgoed 2012,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
300547,Hoog opgesleunde eik als hoekboom,Driebekweg (Aalter),Oost-Vlaanderen,Aalter,Knesselare,False,False,Element,aanwezig,bewaard,,"hoekbomen, opgaande bomen",,,Quercus robur,,,Ad hoc-inventarisatie landschappelijk erfgoed 2015,Houtige beplantingen met erfgoedwaarde,Landschappelijk,Agentschap Onroerend Erfgoed,308
